-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236400911,-0.0701869667
-0.1236380010,-0.0701486172
-0.1236368804,-0.0706767608
-0.1235907741,-0.0704413374
-0.1234002762,-0.0700919307
-0.1283284271,-0.0697241481
-0.1269131920,-0.0685305193
-0.1264437338,-0.0685670046
-0.1255122149,-0.0686034706
-0.1246504755,-0.0681219711
-0.1274167366,-0.0676655053
-0.1274142249,-0.0677083822
-0.1269275156,-0.0676881217
-0.1261343684,-0.0667853101
-0.1256872612,-0.0661919578
-0.1273957200,-0.0657161559
-0.1260783510,-0.0642167962
-0.1259193197,-0.0637400904
-0.1273629297,-0.0632588075
-0.1270043778,-0.0627224469
-0.1259117078,-0.0614696959
-0.1262135566,-0.0603070480
-0.1252576661,-0.0592327288
-0.1244801351,-0.0587912189
-0.1249844892,-0.0577427323
-0.1240380051,-0.0571992121
-0.1239522157,-0.0559387380
-0.1232806028,-0.0556401430
-0.1235070425,-0.0546371965
-0.1224732503,-0.0539915259
-0.1215598839,-0.0531427765
-0.1218287383,-0.0527535013
-0.1208476867,-0.0522545621
-0.1210193423,-0.0517190004
-0.1199696354,-0.0407205300
-0.1193129803,-0.0293723674
-0.1183838078,-0.0285694244
-0.1176731209,-0.0238499353
-0.1170369748,-0.0229471237
-0.1157108584,-0.0195736311
-0.1153523310,-0.0173167979
-0.1143158732,-0.0152039011
-0.1134081071,-0.0143325148
-0.1125762253,-0.0123188591
-0.1114798719,-0.0106060433
-0.1108242786,-0.0099538352
-0.1097821026,-0.0085652248
-0.1091759717,-0.0072258667
-0.1079475397,-0.0063859057
-0.1073280746,-0.0049811090
-0.1066631812,-0.0038907410
-0.1060292656,-0.0030378203
-0.1052375415,-0.0026742988
-0.1046751297,-0.0019934910
-0.1040710019,-0.0013460485
-0.1034454699,-0.0007505546
-0.1025881476,-0.0002195313
-0.1020041465,0.0002362492
-0.1015287649,0.0006502517
-0.1009589392,0.0009975159
-0.1005922564,0.0013688226
-0.1002094260,0.0016812105
-0.0998747969,0.0018371518
-0.0995633980,0.0020170193
-0.0995050428,0.0018292664
-0.1038744932,0.0019054280
-0.1085383495,0.0017307862
-0.1102100492,0.0017273743
-0.1113368658,0.0014939193
-0.1097219255,0.0014057371
-0.1101783384,0.0011723181
-0.1101160861,0.0010064812
-0.1097636911,0.0006802440
-0.1090560032,0.0004534270
-0.1068601876,0.0034994181
-0.1059206961,0.0067930958
-0.1050355817,0.0083194871
-0.1041436545,0.0093854892
-0.1031161563,0.0102267584
-0.1019810912,0.0108422324
-0.1007648883,0.0112710192
-0.0994884240,0.0115601701
-0.0981739256,0.0117114169
-0.0968489967,0.0110309793
-0.0955674745,0.0111254822
-0.0942999249,0.0111618189
-0.0928452134,0.0111307309
-0.0912457555,0.0110660090
-0.0895470566,0.0113392484
-0.0879504595,0.0111501623
-0.0883146127,0.0109442607
-0.0878962733,0.0107422182
-0.0864761560,0.0105133036
-0.0848386395,0.0102382772
-0.0832196853,0.0098841628
-0.0816480854,0.0094405586
-0.0798717750,0.0090895590
-0.0783905343,0.0101457675
-0.0762330072,0.0109164772
-0.0740385630,0.0111548031
-0.0717708849,0.0113129745
-0.0696772078,0.0114087563
-0.0672619766,0.0118303875
-0.0648183979,0.0117504620
-0.0625673454,0.0116204935
-0.0603351567,0.0116651835
-0.0582172872,0.0113999467
-0.0559748554,0.0111077465
-0.0539127340,0.0109515515
-0.0518993383,0.0105933873
-0.0508153192,0.0102380354
-0.0493219048,0.0099537671
-0.0474858232,0.0095881237
-0.0458737043,0.0091280227
-0.0439664189,0.0087412962
-0.0422606976,0.0083545013
-0.0403554889,0.0085668849
-0.0386394944,0.0085745811
-0.0368487395,0.0085718375
-0.0352613333,0.0083017364
-0.0335661651,0.0081609276
-0.0319783185,0.0078316273
-0.0304460711,0.0075731400
-0.0290019879,0.0072108118
-0.0276147120,0.0069272115
-0.0263045390,0.0065684945
-0.0251310570,0.0062544383
-0.0242051306,0.0058384542
-0.0235204371,0.0054202675
-0.0228681998,0.0049057380
-0.0222355537,0.0044626332
-0.0216708532,0.0039694120
-0.0209935370,0.0036511464
-0.0200878087,0.0033057415
-0.0192935549,0.0033847427
-0.0183718499,0.0032397265
-0.0173205239,0.0031993325
-0.0161557173,0.0031055903
-0.0150969025,0.0030262318
-0.0140498885,0.0030641863
-0.0129988927,0.0030601508
-0.0120294749,0.0030340068
-0.0110154222,0.0029457196
-0.0099391259,0.0028938201
-0.0089217327,0.0028641929
-0.0079118689,0.0028447084
-0.0069155743,0.0028832792
-0.0060373226,0.0028930828
-0.0051550198,0.0028515530
-0.0041108471,0.0028408100
-0.0031176659,0.0028311944
-0.0022841391,0.0027530906
-0.0018371497,0.0026719165
-0.0014052316,0.0025428721
-0.0010197118,0.0023168635
-0.0006421872,0.0021661001
-0.0000774346,0.0020016111
0.0004753425,0.0019633372
0.0010404201,0.0018278584
0.0016221790,0.0017501743
0.0022087459,0.0017531634
0.0027983160,0.0016714040
0.0033875416,0.0016311901
0.0039696439,0.0015939162
0.0045471807,0.0015644007
0.0051182298,0.0015394193
0.0056843649,0.0015194600
0.0062437889,0.0014998665
0.0067985111,0.0014861233
0.0073468570,0.0014729893
0.0078887867,0.0014637624
0.0084270272,0.0014549261
0.0089621949,0.0014475700
0.0094933927,0.0014423289
0.0100203501,0.0014378242
0.0105467040,0.0014339919
0.0111762102,0.0014300238
0.0116104686,0.0014271873
0.0121156921,0.0014256239
0.0126257959,0.0014222749
0.0131357210,0.0014212204
0.0136375713,0.0013576952
0.0142043504,0.0013862618
0.0147191594,0.0013851244
0.0151604488,0.0013810092
0.0157620081,0.0013793731
0.0162942446,0.0012983076
0.0167270938,0.0012700100
0.0172176745,0.0013123925
0.0178047505,0.0013105990
0.0182462343,0.0011680348
0.0186631528,0.0011030354
0.0190564740,0.0011932232
0.0192700479,0.0010481395
0.0196069418,0.0009160599
0.0199236156,0.0008493312
0.0203469027,0.0007873779
0.0205673297,0.0008304834
0.0208658542,0.0008421478
0.0211632075,0.0008306720
0.0216249827,0.0007451962
0.0218425298,0.0007906951
0.0221666192,0.0007926021
0.0226086945,0.0007877815
0.0228519431,0.0007871800
0.0231600410,0.0007047047
0.0233915093,0.0006658495
0.0234506592,0.0005091640
0.0236349414,0.0004708481
0.0237307071,0.0003691845
0.0239682056,0.0003413429
0.0241135527,0.0003458844
0.0241249558,0.0002965361
0.0242217848,0.0003132735
0.0243163382,0.0002261823
0.0244058028,0.0001871545
0.0247632073,0.0002331579
0.0249678362,0.0002285890
0.0250243408,0.0002247629
0.0250270061,0.0002238005
0.0249933206,0.0000117933
0.0247442689,-0.0001570756
0.0247066233,-0.0002504712
0.0246210247,-0.0003308064
0.0244671155,-0.0004104936
0.0244100531,-0.0003396247
0.0246534738,-0.0004222635
0.0245009154,-0.0004777593
0.0242185484,-0.0005180059
0.0238085546,-0.0006298621
0.0233343332,-0.0010028360
0.0228920251,-0.0011931323
0.0222078644,-0.0013409197
0.0215829130,-0.0014421433
0.0208820117,-0.0015170231
0.0204131201,-0.0015728217
0.0201642165,-0.0014166995
0.0201228923,-0.0012295366
0.0214091035,-0.0009330396
0.0218239360,-0.0006068729
0.0221995023,-0.0002289964
0.0225475332,0.0001872557
0.0229359756,-0.0002118251
0.0233969046,-0.0000652251
0.0238653643,0.0001615578
0.0245336732,0.0005446919
0.0256677317,0.0010581962
0.0272794169,0.0016702581
0.0292147724,0.0024356771
0.0315174047,0.0033723066
0.0378434327,0.0042599335
0.0466442594,0.0052293084
0.0494760140,0.0062470271
0.0511887964,0.0073874645
0.0519069857,0.0027351721
0.0521025120,0.0011826584
0.0520048900,0.0001597914
0.0515281353,-0.0004267439
0.0509723033,-0.0011480007
0.0507049903,-0.0009307783
0.0504322324,-0.0004949667
0.0503578635,0.0002226023
0.0578427327,0.0010780322
0.0592726804,0.0020935260
0.0595340603,0.0031480150
0.0588635812,0.0014576622
0.0574838411,-0.0013221452
0.0563580123,-0.0022355693
0.0542338097,-0.0028002802
0.0519706231,-0.0029495347
0.0498289719,-0.0027687023
0.0479593565,-0.0023951511
0.0464348442,-0.0018005407
0.0478481924,-0.0011322481
0.0504139260,-0.0000896232
0.0494965175,0.0010480811
0.0482413506,0.0022125723
0.0465166627,-0.0012912121
0.0448065811,-0.0015855695
0.0424177169,-0.0017307733
0.0399221764,-0.0017380706
0.0375385740,-0.0015621735
0.0354529344,-0.0015096888
0.0334450948,-0.0010121226
0.0341569385,-0.0003899637
0.0344649667,0.0001714187
0.0330862086,0.0008627231
0.0320015402,0.0016527887
0.0298956053,-0.0006192596
0.0277178632,-0.0010536622
0.0254969701,-0.0016994410
0.0235425472,-0.0016852161
0.0214227437,-0.0015072105
0.0194930876,-0.0012430550
0.0179880074,-0.0009921813
0.0197531688,-0.0004673388
0.0188768064,0.0001115103
0.0177052311,0.0007870964
0.0163599117,0.0001299719
0.0150722918,-0.0006989828
0.0133926864,-0.0007888855
0.0117839596,-0.0011927529
0.0103833533,-0.0009880062
0.0089807128,-0.0006793722
0.0079243694,-0.0004231522
0.0069059989,0.0000988715
0.0088753703,0.0006754365
0.0092713072,0.0012295244
0.0086722052,0.0019610125
0.0079118384,0.0015652812
0.0073177056,0.0004924352
0.0065123903,0.0004737343
0.0057117441,0.0006156981
0.0051088159,0.0006918532
0.0046541085,0.0010691759
0.0044574025,0.0015285485
0.0048169167,0.0020045128
0.0088951147,0.0026187644
0.0094200896,0.0034016425
0.0096364310,0.0039508010
0.0098578033,0.0021265591
0.0094345662,0.0018009642
0.0089925977,0.0016147689
0.0087264731,0.0013095804
0.0083684566,0.0015398522
0.0082270149,0.0017194410
0.0085114623,0.0022045428
0.0127938217,0.0027505835
0.0143919148,0.0033775835
0.0143564189,0.0040050955
0.0137068984,0.0014848519
0.0131412176,0.0008215826
0.0119019662,0.0003914683
0.0106272395,-0.0002198298
0.0094595105,-0.0001208283
0.0083985190,0.0000970596
0.0073040796,0.0002162898
0.0081809366,0.0005757912
0.0091188712,0.0009656168
0.0076279379,0.0012682006
0.0055724778,0.0001354312
0.0033681111,-0.0012867004
0.0002244253,-0.0020913298
-0.0033671609,-0.0032141441
-0.0073119900,-0.0037775598
-0.0115092186,-0.0043438182
-0.0157997526,-0.0049601654
-0.0239038737,-0.0053623473
-0.0307757508,-0.0058423243
-0.0355765463,-0.0061815581
-0.0377519081,-0.0038982575
-0.0388030175,-0.0011332784
-0.0395924797,0.0001803332
-0.0393569663,0.0018071613
-0.0390194634,0.0021536467
-0.0388078816,0.0021539585
-0.0386187199,0.0018888861
-0.0415348633,0.0015591325
-0.0443661171,0.0007300078
-0.0541133537,-0.0000731543
-0.0416457858,0.0011188415
-0.0303192068,0.0025557156
-0.0320206818,0.0114670444
0.0117771789,0.0060654660
-0.0306492756,-0.0020220894
-0.0636441508,-0.0013650115
-0.0578002519,-0.0066410707
-0.0544331338,-0.0142427885
-0.0239143657,0.0166290133
-0.0314088968,0.0116727377
-0.0199039671,0.0135512452
-0.0079241665,-0.0032626262
0.0014740288,0.0032924047
