-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714481842,-0.1145491347
-0.1714688318,-0.1145460138
-0.1710549797,-0.1142384096
-0.1700898468,-0.1136267404
-0.1686585269,-0.1127440506
-0.1667977044,-0.1116081534
-0.1645170434,-0.1102376909
-0.1618456416,-0.1086541748
-0.1182479850,-0.1444450330
-0.1164469434,-0.1420385996
-0.1153314684,-0.1404939667
-0.1145841791,-0.1391975383
-0.1129174675,-0.1370526315
-0.1110519506,-0.1347553877
-0.1090876290,-0.1324251238
-0.1070398709,-0.1300778105
-0.1049168666,-0.1277187824
-0.1027617843,-0.1253650806
-0.1005805329,-0.1230188336
-0.0983750355,-0.1206768498
-0.0961903835,-0.1183433880
-0.0939895210,-0.1159912862
-0.0917864589,-0.1135699360
-0.0898854108,-0.1112577879
-0.0867707939,-0.1082617192
-0.0833721380,-0.1047053339
-0.0807206365,-0.1018472335
-0.0775235342,-0.0987281309
-0.0755338428,-0.0966332967
-0.0720805022,-0.0931291011
-0.0696779877,-0.0907503656
-0.0654940274,-0.0867034260
-0.0614718089,-0.0827848591
-0.0580208268,-0.0894436868
-0.0536325672,-0.0855868886
-0.0495916692,-0.0820800297
-0.0447190551,-0.0778919260
-0.0398125284,-0.0737501778
-0.0342206093,-0.0691311746
-0.0287165373,-0.0646970197
-0.0225957456,-0.0598468624
-0.0158838265,-0.0549082798
-0.0086908435,-0.0496149725
-0.0005634366,-0.0439930145
0.0079772013,-0.0381324539
0.0160648622,-0.0328854773
7.9890526245,-0.0277274669
0.1297871572,-0.0222993953
0.1333552032,-0.0171168672
0.0821890200,-0.0119088060
0.0969405967,-0.0061707425
0.1121669738,-0.0005312159
0.1278534239,0.0050082091
0.1594612463,-0.0324737685
0.1655894432,-0.0268986738
0.1722137079,-0.0212639576
0.1796464159,-0.0152318644
0.1875197837,-0.0092142189
0.1681004417,-0.0031837403
0.1836618238,0.0028430099
0.1996461983,0.0088441771
0.2159704568,0.0147830264
0.2326567843,0.0206415147
0.2512966628,0.0271678240
0.2712121459,0.0338272913
0.2924339263,0.0404719448
0.3152773568,0.0473497747
0.3307632859,-0.0119053928
0.3395228582,-0.0046621439
0.3491320133,0.0026232162
0.4595688177,0.0099346420
0.4606707291,0.0173126635
0.4625291112,0.0247220104
0.4191162436,0.0321597200
0.4429285461,0.0396677037
0.4734285351,-0.0132257550
0.4791676102,-0.0055553517
0.4860315928,0.0021699127
0.4940204087,0.0099814968
0.5030630815,0.0177695785
0.5250347557,0.0256892204
0.5486091573,0.0335865582
0.5737930152,0.0416526407
0.6004400656,0.0497006802
0.6221333180,-0.0128379398
0.6244815615,-0.0046125671
0.6281536713,0.0037092454
0.6245703512,0.0120060242
0.6464064900,0.0203810666
0.6698428931,0.0287839057
0.6951543750,0.0373209682
0.7223819031,0.0459774069
0.7439763750,-0.0287326685
0.7414657240,-0.0198463324
0.7406357428,-0.0108548348
0.7311090016,-0.0017632689
0.7516850161,0.0074241708
0.7742576774,0.0167047213
0.7990327285,0.0261361732
0.8260779223,0.0357193586
0.8122923707,-0.0428826135
0.8119294442,-0.0330410349
0.8026351317,-0.0230861054
0.8198964163,-0.0130266802
0.8395754842,-0.0028087969
0.8617243789,0.0075673448
0.8865169624,0.0181428240
0.9008555947,-0.0333632112
0.9001344879,-0.0224335981
0.8913852349,-0.0113613727
0.9129111512,-0.0001041908
0.9372688384,0.0113311566
0.9642955940,0.0228653073
0.9956479914,-0.0402237996
0.9911536516,-0.0285777961
0.9671397008,-0.0169007669
0.9870022313,-0.0051565594
1.0095500812,0.0066471698
1.0349906713,0.0185687438
1.0640336560,0.0309541074
1.0764254146,-0.0388138735
1.0384593817,-0.0258392190
1.0582790620,-0.0126211516
1.0817173580,0.0008524462
1.1087919878,0.0145472194
1.1394956453,0.0284296124
1.1369901113,-0.0493701643
1.1064872262,-0.0351918941
1.1249579982,-0.0208411177
1.1473629659,-0.0062706305
1.1737314578,0.0085017910
1.2040535036,0.0234493152
1.1660017104,-0.0375196845
1.1844120159,-0.0222872686
1.2067775179,-0.0069369412
1.2331386602,0.0085194465
1.2635149382,0.0240711755
1.2978111644,0.0396581913
1.1905344587,0.0552647813
1.1965653314,0.0708976035
1.2065507456,-0.0483387681
1.2204079940,-0.0326968912
1.2381637937,-0.0170803143
1.2597410878,-0.0015289848
1.2851916811,0.0139587616
1.3144353766,0.0293497688
1.3473752596,0.0445980971
1.3840693330,0.0597181942
1.2251319073,0.0746871569
1.2064092247,0.0894659699
1.1910021403,-0.1207538635
1.1788324629,-0.1064469627
1.1698449373,-0.0924118374
1.1639625413,-0.0786688609
1.1612669964,-0.0651798169
1.1617321024,-0.0519512299
1.1652537932,-0.0390073349
1.1717415746,-0.0263686382
1.1811146410,-0.0140519176
1.0193206090,-0.0020731522
0.9877341543,0.0095532770
0.9585809363,-0.1386026950
0.9317824468,-0.1277147604
0.9072427126,-0.1172100546
0.8848852712,-0.1070993635
0.8646039349,-0.0973909429
0.8463072290,-0.0880910512
0.8300831980,-0.0791448273
0.8158513105,-0.0705497412
0.7503126731,-0.1251512638
0.7113993610,-0.1172470017
0.6836036182,-0.1096685773
0.6574019220,-0.1024406249
0.6328201994,-0.0955186698
0.5977177723,-0.1055184160
0.5689198977,-0.0992539954
0.5414851942,-0.0932895798
0.5172824681,-0.0876366209
0.4943549296,-0.0822592992
0.4682077620,-0.0834261976
0.4451372759,-0.0785246496
